%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
18.0, 4488.25244140625, 15212.306640625, 28691.927734375, 8483.626953125, 6704.15966796875, 17444.28515625, 3650.710205078125, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653812702E9, 2020-08-18 08:47:33.812
19.0, 4490.86767578125, 15212.9990234375, 28693.291015625, 8488.052734375, 6706.95361328125, 17447.525390625, 3654.46533203125, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653812714E9, 2020-08-18 08:47:33.812
20.0, 4491.24755859375, 15209.310546875, 28699.728515625, 8505.576171875, 6710.73095703125, 17454.1640625, 3659.516845703125, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538127255E9, 2020-08-18 08:47:33.812
21.0, 4494.44384765625, 15211.904296875, 28696.53125, 8494.7353515625, 6710.619140625, 17455.302734375, 3659.405029296875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653812739E9, 2020-08-18 08:47:33.812
22.0, 4488.09619140625, 15208.23828125, 28684.349609375, 8470.1484375, 6698.16943359375, 17439.791015625, 3647.536376953125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 3.0, 240.0, 254.0, 112.0, 31.0, 32.0, 0.0, 0.0, 0.0, 1.5977656538127532E9, 2020-08-18 08:47:33.812
23.0, 4484.43017578125, 15204.7958984375, 28683.568359375, 8475.267578125, 6697.275390625, 17434.44921875, 3645.88232421875, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653812775E9, 2020-08-18 08:47:33.812
24.0, 4485.123046875, 15205.5107421875, 28697.359375, 8495.1826171875, 6705.38916015625, 17443.703125, 3650.28564453125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538127928E9, 2020-08-18 08:47:33.812
25.0, 4488.49853515625, 15212.216796875, 28701.0703125, 8500.837890625, 6710.462890625, 17451.97265625, 3655.538330078125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538128076E9, 2020-08-18 08:47:33.812
26.0, 4488.9453125, 15211.322265625, 28687.14453125, 8484.6328125, 6703.0419921875, 17445.6484375, 3651.626708984375, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653812823E9, 2020-08-18 08:47:33.812
27.0, 4485.05615234375, 15206.673828125, 28686.80859375, 8481.66015625, 6699.19775390625, 17439.298828125, 3646.910400390625, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538128693E9, 2020-08-18 08:47:33.812
28.0, 4486.24072265625, 15212.171875, 28703.974609375, 8505.888671875, 6708.96533203125, 17452.12890625, 3655.426513671875, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538128915E9, 2020-08-18 08:47:33.812
29.0, 4493.9521484375, 15220.375, 28705.517578125, 8507.833984375, 6719.96240234375, 17461.31640625, 3662.556640625, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538129325E9, 2020-08-18 08:47:33.812
30.0, 4486.71044921875, 15209.51171875, 28685.802734375, 8483.224609375, 6703.95849609375, 17444.216796875, 3648.9892578125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59776565381295E9, 2020-08-18 08:47:33.812
31.0, 4481.07763671875, 15203.0302734375, 28678.158203125, 8476.5859375, 6695.8447265625, 17437.802734375, 3646.619873046875, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538129635E9, 2020-08-18 08:47:33.812
32.0, 4485.1455078125, 15205.9130859375, 28695.66015625, 8496.3447265625, 6706.8642578125, 17446.072265625, 3649.771484375, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 4.0, 0.0, 254.0, 144.0, 31.0, 16.0, 0.0, 0.0, 0.0, 1.5977656538129776E9, 2020-08-18 08:47:33.812
33.0, 4489.548828125, 15209.1767578125, 28701.248046875, 8502.40234375, 6707.490234375, 17452.2421875, 3652.69970703125, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538129923E9, 2020-08-18 08:47:33.812
34.0, 4486.5537109375, 15207.2998046875, 28685.87109375, 8485.1015625, 6699.80126953125, 17445.06640625, 3651.023193359375, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538130133E9, 2020-08-18 08:47:33.813
35.0, 4486.1962890625, 15204.908203125, 28676.50390625, 8479.9609375, 6699.8232421875, 17438.451171875, 3647.69287109375, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813032E9, 2020-08-18 08:47:33.813
36.0, 4481.9267578125, 15200.2587890625, 28685.87109375, 8490.5556640625, 6702.70654296875, 17440.998046875, 3646.3740234375, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538130436E9, 2020-08-18 08:47:33.813
37.0, 4487.47021484375, 15208.8193359375, 28701.271484375, 8500.94921875, 6713.2568359375, 17456.755859375, 3656.834716796875, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538130553E9, 2020-08-18 08:47:33.813
38.0, 4484.67626953125, 15211.099609375, 28692.44140625, 8488.275390625, 6707.69140625, 17451.548828125, 3655.024169921875, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813067E9, 2020-08-18 08:47:33.813
39.0, 4480.04931640625, 15204.3486328125, 28680.884765625, 8479.9609375, 6698.90673828125, 17435.72265625, 3644.69775390625, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538130786E9, 2020-08-18 08:47:33.813
40.0, 4483.71484375, 15208.484375, 28689.580078125, 8489.21484375, 6707.6689453125, 17438.361328125, 3648.229248046875, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538130977E9, 2020-08-18 08:47:33.813
41.0, 4486.50927734375, 15213.4912109375, 28705.3828125, 8507.1630859375, 6713.97216796875, 17451.861328125, 3656.25341796875, 0.0, 0.12800000607967377, -0.046000003814697266, 0.9940000176429749, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131092E9, 2020-08-18 08:47:33.813
42.0, 4485.45849609375, 15211.12109375, 28698.455078125, 8494.7578125, 6707.13232421875, 17447.904296875, 3651.47021484375, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 4.0, 0.0, 254.0, 96.0, 31.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813121E9, 2020-08-18 08:47:33.813
43.0, 4485.86083984375, 15203.3427734375, 28681.310546875, 8467.935546875, 6693.54248046875, 17433.95703125, 3643.512939453125, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131328E9, 2020-08-18 08:47:33.813
44.0, 4486.5986328125, 15201.1083984375, 28687.546875, 8483.42578125, 6697.18603515625, 17437.69140625, 3647.67041015625, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131444E9, 2020-08-18 08:47:33.813
45.0, 4486.3525390625, 15206.0478515625, 28707.529296875, 8499.7421875, 6708.294921875, 17448.732421875, 3653.213623046875, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131561E9, 2020-08-18 08:47:33.813
46.0, 4481.591796875, 15201.5546875, 28692.955078125, 8486.755859375, 6702.4609375, 17445.24609375, 3648.67626953125, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813168E9, 2020-08-18 08:47:33.813
47.0, 4481.83740234375, 15202.8515625, 28684.640625, 8481.771484375, 6699.17529296875, 17440.126953125, 3645.3681640625, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131795E9, 2020-08-18 08:47:33.813
48.0, 4480.49658203125, 15205.6005859375, 28686.7421875, 8493.908203125, 6703.6904296875, 17442.294921875, 3646.441162109375, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538131912E9, 2020-08-18 08:47:33.813
49.0, 4481.748046875, 15209.04296875, 28694.4765625, 8504.8603515625, 6712.6982421875, 17451.369140625, 3653.236083984375, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813203E9, 2020-08-18 08:47:33.813
50.0, 4485.123046875, 15209.6240234375, 28687.79296875, 8490.734375, 6711.8486328125, 17452.912109375, 3653.906494140625, 0.0, 0.12800000607967377, -0.052000001072883606, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538132148E9, 2020-08-18 08:47:33.813
51.0, 4485.32421875, 15206.2939453125, 28669.708984375, 8479.71484375, 6705.74658203125, 17445.291015625, 3646.798828125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 3.0, 240.0, 254.0, 112.0, 30.0, 240.0, 0.0, 0.0, 0.0, 1.5977656538132265E9, 2020-08-18 08:47:33.813
52.0, 4478.23876953125, 15198.58203125, 28674.1796875, 8480.4970703125, 6695.2861328125, 17433.376953125, 3640.629638671875, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813238E9, 2020-08-18 08:47:33.813
53.0, 4480.3173828125, 15201.6669921875, 28696.755859375, 8498.37890625, 6703.265625, 17439.03125, 3645.524658203125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538132498E9, 2020-08-18 08:47:33.813
54.0, 4481.9716796875, 15203.1865234375, 28699.572265625, 8508.8173828125, 6708.697265625, 17445.71484375, 3647.49169921875, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538132615E9, 2020-08-18 08:47:33.813
55.0, 4481.65869140625, 15205.3544921875, 28685.400390625, 8496.970703125, 6707.2666015625, 17442.71875, 3646.351806640625, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538132732E9, 2020-08-18 08:47:33.813
56.0, 4477.68017578125, 15199.7001953125, 28680.21484375, 8486.46484375, 6695.2861328125, 17434.203125, 3642.216552734375, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813285E9, 2020-08-18 08:47:33.813
57.0, 4475.400390625, 15195.85546875, 28693.15625, 8495.0703125, 6699.689453125, 17437.66796875, 3644.630615234375, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538132968E9, 2020-08-18 08:47:33.813
58.0, 4483.49169921875, 15202.7392578125, 28701.13671875, 8501.7763671875, 6706.59619140625, 17448.5078125, 3650.28564453125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538133085E9, 2020-08-18 08:47:33.813
59.0, 4482.59765625, 15202.1357421875, 28686.96484375, 8486.8232421875, 6702.3046875, 17444.41796875, 3646.66455078125, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538133202E9, 2020-08-18 08:47:33.813
60.0, 4478.1494140625, 15199.7890625, 28681.82421875, 8478.6201171875, 6699.6669921875, 17434.11328125, 3638.7744140625, 0.0, 0.12600000202655792, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813332E9, 2020-08-18 08:47:33.813
61.0, 4476.919921875, 15194.3349609375, 28684.9765625, 8491.0693359375, 6700.51611328125, 17435.857421875, 3640.227294921875, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 4.0, 0.0, 254.0, 112.0, 30.0, 240.0, 0.0, 0.0, 0.0, 1.5977656538133435E9, 2020-08-18 08:47:33.813
62.0, 4480.541015625, 15196.4140625, 28698.1640625, 8502.3125, 6704.2265625, 17442.83203125, 3644.27294921875, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538133552E9, 2020-08-18 08:47:33.813
63.0, 4480.09423828125, 15198.314453125, 28691.97265625, 8485.4814453125, 6698.39306640625, 17440.103515625, 3641.121337890625, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813367E9, 2020-08-18 08:47:33.813
64.0, 4477.43408203125, 15197.732421875, 28675.455078125, 8478.9775390625, 6691.6201171875, 17433.064453125, 3637.70166015625, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538133833E9, 2020-08-18 08:47:33.813
65.0, 4471.62255859375, 15190.2001953125, 28675.23046875, 8486.7783203125, 6693.654296875, 17432.548828125, 3638.595703125, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765653813395E9, 2020-08-18 08:47:33.813
66.0, 4472.5390625, 15190.22265625, 28689.490234375, 8496.5908203125, 6701.611328125, 17440.865234375, 3642.46240234375, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134067E9, 2020-08-18 08:47:33.813
67.0, 4482.88818359375, 15197.0400390625, 28694.1171875, 8490.7568359375, 6700.78466796875, 17444.708984375, 3645.435302734375, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134184E9, 2020-08-18 08:47:33.813
68.0, 4478.41748046875, 15191.0048828125, 28684.037109375, 8474.88671875, 6692.76025390625, 17434.830078125, 3638.953369140625, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59776565381343E9, 2020-08-18 08:47:33.813
69.0, 4475.02001953125, 15193.0166015625, 28689.333984375, 8485.03515625, 6697.87890625, 17432.392578125, 3638.88623046875, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134418E9, 2020-08-18 08:47:33.813
70.0, 4478.84228515625, 15198.0458984375, 28694.6328125, 8502.71484375, 6705.14306640625, 17442.541015625, 3645.547119140625, 0.0, 0.12800000607967377, -0.05000000074505806, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134534E9, 2020-08-18 08:47:33.813
71.0, 4482.10595703125, 15200.146484375, 28691.390625, 8494.51171875, 6701.0751953125, 17444.396484375, 3647.044677734375, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 4.0, 16.0, 254.0, 128.0, 30.0, 240.0, 0.0, 0.0, 0.0, 1.597765653813465E9, 2020-08-18 08:47:33.813
72.0, 4478.1494140625, 15198.537109375, 28688.552734375, 8483.1123046875, 6697.8115234375, 17435.9921875, 3642.88720703125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134768E9, 2020-08-18 08:47:33.813
73.0, 4469.3427734375, 15191.8544921875, 28690.20703125, 8484.4755859375, 6696.4482421875, 17430.91796875, 3637.88037109375, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538134885E9, 2020-08-18 08:47:33.813
74.0, 4475.802734375, 15193.44140625, 28701.29296875, 8498.021484375, 6702.39404296875, 17437.66796875, 3643.2001953125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656538135002E9, 2020-08-18 08:47:33.813
75.0, 4483.49169921875, 15197.77734375, 28689.892578125, 8493.9755859375, 6704.13720703125, 17441.669921875, 3645.636474609375, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542917817E9, 2020-08-18 08:47:34.291
76.0, 4480.83154296875, 15194.89453125, 28678.29296875, 8482.732421875, 6697.00732421875, 17435.298828125, 3640.450927734375, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542919667E9, 2020-08-18 08:47:34.291
77.0, 4477.63525390625, 15188.5234375, 28679.388671875, 8482.7998046875, 6689.60888671875, 17427.23046875, 3634.952392578125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765654292247E9, 2020-08-18 08:47:34.292
78.0, 4476.9423828125, 15192.994140625, 28696.28515625, 8506.6494140625, 6699.64453125, 17438.583984375, 3644.809326171875, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542922544E9, 2020-08-18 08:47:34.292
79.0, 4476.5625, 15197.509765625, 28703.125, 8511.8564453125, 6705.2548828125, 17447.32421875, 3647.67041015625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542922616E9, 2020-08-18 08:47:34.292
80.0, 4479.64697265625, 15197.822265625, 28684.640625, 8484.341796875, 6697.31982421875, 17436.259765625, 3640.89794921875, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542922685E9, 2020-08-18 08:47:34.292
81.0, 4474.68505859375, 15190.3564453125, 28673.912109375, 8475.46875, 6693.4755859375, 17427.990234375, 3639.042724609375, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 4.0, 0.0, 254.0, 128.0, 31.0, 32.0, 0.0, 0.0, 0.0, 1.5977656542922757E9, 2020-08-18 08:47:34.292
82.0, 4468.76171875, 15183.62890625, 28684.08203125, 8487.0908203125, 6692.73779296875, 17428.19140625, 3637.634521484375, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542922826E9, 2020-08-18 08:47:34.292
83.0, 4476.67431640625, 15188.5234375, 28691.01171875, 8495.8310546875, 6697.2080078125, 17435.03125, 3639.154541015625, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542922895E9, 2020-08-18 08:47:34.292
84.0, 4478.08251953125, 15192.3681640625, 28685.2890625, 8485.4814453125, 6697.78955078125, 17434.740234375, 3637.053466796875, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765654292297E9, 2020-08-18 08:47:34.292
85.0, 4471.84619140625, 15189.3505859375, 28679.923828125, 8483.9619140625, 6693.810546875, 17428.458984375, 3634.86279296875, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923052E9, 2020-08-18 08:47:34.292
86.0, 4471.44384765625, 15191.0947265625, 28687.748046875, 8498.5576171875, 6696.42578125, 17434.2265625, 3640.361328125, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923129E9, 2020-08-18 08:47:34.292
87.0, 4484.9892578125, 15197.6884765625, 28695.146484375, 8510.2255859375, 6703.15380859375, 17446.8984375, 3648.1845703125, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923322E9, 2020-08-18 08:47:34.292
88.0, 4485.45849609375, 15197.12890625, 28686.384765625, 8496.9482421875, 6697.99072265625, 17442.474609375, 3644.719970703125, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923405E9, 2020-08-18 08:47:34.292
89.0, 4479.69189453125, 15189.5966796875, 28668.056640625, 8480.005859375, 6693.0732421875, 17431.96875, 3638.998046875, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923489E9, 2020-08-18 08:47:34.292
90.0, 4473.85791015625, 15180.65625, 28674.4921875, 8478.5302734375, 6689.8994140625, 17425.84375, 3634.572265625, 0.0, 0.12800000607967377, -0.04800000041723251, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923572E9, 2020-08-18 08:47:34.292
91.0, 4479.44580078125, 15188.859375, 28686.25, 8496.92578125, 6696.33642578125, 17436.685546875, 3642.239013671875, 0.0, 0.12200000882148743, -0.04800000041723251, 1.0, 192.0, 3.0, 208.0, 254.0, 128.0, 31.0, 64.0, 0.0, 0.0, 0.0, 1.5977656542923656E9, 2020-08-18 08:47:34.292
92.0, 4477.61328125, 15190.8037109375, 28686.138671875, 8489.080078125, 6692.98388671875, 17433.265625, 3636.27099609375, 0.0, 0.12200000882148743, -0.04800000041723251, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923753E9, 2020-08-18 08:47:34.292
93.0, 4474.0146484375, 15186.35546875, 28676.7734375, 8473.3447265625, 6684.75830078125, 17421.529296875, 3627.330322265625, 0.0, 0.12200000882148743, -0.04800000041723251, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923825E9, 2020-08-18 08:47:34.292
94.0, 4474.9755859375, 15187.2275390625, 28683.791015625, 8490.5556640625, 6689.18408203125, 17427.564453125, 3634.50537109375, 0.0, 0.12200000882148743, -0.04800000041723251, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923896E9, 2020-08-18 08:47:34.292
95.0, 4477.03173828125, 15189.619140625, 28692.62109375, 8506.42578125, 6699.95751953125, 17437.98046875, 3641.031982421875, 0.0, 0.12200000882148743, -0.04800000041723251, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656542923963E9, 2020-08-18 08:47:34.292
